iter	Passed	Remaining
1663	26215	131331
1664	26233	131326
1665	26250	131315
1666	26265	131293
1667	26280	131274
1668	26296	131260
1669	26311	131241
1670	26327	131225
1671	26342	131210
1672	26358	131194
1673	26375	131181
1674	26390	131164
1675	26404	131139
1676	26419	131120
1677	26433	131095
1678	26447	131070
1679	26462	131051
1680	26475	131024
1681	26494	131025
1682	26508	130997
1683	26523	130977
1684	26538	130962
1685	26553	130940
1686	26569	130923
1687	26582	130896
1688	26597	130877
1689	26612	130857
1690	26628	130843
1691	26647	130844
1692	26664	130836
1693	26678	130807
1694	26694	130795
1695	26711	130783
1696	26727	130770
1697	26743	130757
1698	26759	130740
1699	26772	130710
1700	26789	130704
1701	26804	130683
1702	26820	130667
1703	26836	130654
1704	26851	130636
1705	26868	130625
1706	26884	130612
1707	26900	130596
1708	26914	130572
1709	26930	130559
1710	26946	130541
1711	26960	130517
1712	26976	130505
1713	26990	130478
1714	27002	130444
1715	27015	130419
1716	27030	130397
1717	27042	130365
1718	27055	130335
1719	27070	130313
1720	27085	130297
1721	27098	130267
1722	27110	130235
1723	27126	130221
1724	27141	130200
1725	27157	130187
1726	27171	130162
1727	27186	130143
1728	27202	130129
1729	27218	130112
1730	27232	130090
1731	27248	130076
1732	27265	130063
1733	27279	130039
1734	27292	130013
1735	27310	130007
1736	27326	129991
1737	27342	129979
1738	27357	129961
1739	27373	129944
1740	27386	129916
1741	27402	129904
1742	27420	129895
1743	27437	129886
1744	27451	129864
1745	27468	129855
1746	27484	129840
1747	27500	129822
1748	27514	129802
1749	27527	129770
1750	27544	129762
1751	27557	129732
1752	27571	129711
1753	27587	129694
1754	27602	129674
1755	27616	129652
1756	27630	129630
1757	27646	129614
1758	27661	129593
1759	27673	129564
1760	27689	129548
1761	27703	129525
1762	27718	129503
1763	27732	129480
1764	27750	129474
1765	27765	129458
1766	27780	129440
1767	27798	129431
1768	27813	129413
1769	27828	129392
1770	27843	129374
1771	27857	129351
1772	27872	129334
1773	27887	129314
1774	27903	129297
1775	27917	129276
1776	27933	129261
1777	27946	129234
1778	27963	129221
1779	27976	129197
1780	27992	129182
1781	28010	129174
1782	28026	129162
1783	28040	129138
1784	28055	129117
1785	28071	129102
1786	28087	129087
1787	28101	129064
1788	28119	129062
1789	28134	129042
1790	28151	129031
1791	28167	129019
1792	28183	129004
1793	28198	128984
1794	28212	128961
1795	28228	128945
1796	28243	128927
1797	28258	128908
1798	28274	128891
1799	28289	128874
1800	28305	128860
1801	28321	128843
1802	28337	128829
1803	28352	128810
1804	28367	128794
1805	28385	128785
1806	28399	128762
1807	28416	128754
1808	28432	128740
1809	28447	128721
1810	28462	128702
1811	28474	128669
1812	28486	128638
1813	28503	128625
1814	28516	128601
1815	28535	128597
1816	28549	128573
1817	28566	128564
1818	28578	128534
1819	28593	128514
1820	28608	128492
1821	28622	128470
1822	28643	128478
1823	28658	128461
1824	28673	128442
1825	28690	128430
1826	28704	128410
1827	28718	128386
1828	28735	128374
1829	28750	128354
1830	28762	128325
1831	28775	128294
1832	28788	128268
1833	28802	128243
1834	28817	128225
1835	28833	128210
1836	28849	128199
1837	28864	128179
1838	28882	128171
1839	28899	128165
1840	28914	128143
1841	28929	128126
1842	28941	128093
1843	28957	128078
1844	28973	128066
1845	28988	128046
1846	29002	128024
1847	29019	128013
1848	29035	127998
1849	29050	127978
1850	29066	127962
1851	29080	127940
1852	29093	127915
1853	29110	127902
1854	29125	127887
1855	29140	127868
1856	29155	127848
1857	29170	127829
1858	29186	127814
1859	29199	127785
1860	29213	127762
1861	29228	127747
1862	29246	127738
1863	29260	127716
1864	29275	127695
1865	29290	127678
1866	29305	127660
1867	29320	127641
1868	29336	127627
1869	29353	127615
1870	29366	127588
1871	29381	127571
1872	29394	127544
1873	29408	127518
1874	29421	127492
1875	29435	127470
1876	29449	127447
1877	29464	127430
1878	29481	127418
1879	29497	127403
1880	29510	127375
1881	29524	127354
1882	29541	127342
1883	29556	127326
1884	29573	127314
1885	29587	127292
1886	29600	127266
1887	29615	127245
1888	29634	127245
1889	29649	127225
1890	29663	127203
1891	29680	127191
1892	29693	127166
1893	29708	127147
1894	29724	127131
1895	29738	127109
1896	29753	127092
1897	29767	127068
1898	29781	127047
1899	29795	127021
1900	29811	127008
1901	29826	126989
1902	29840	126966
1903	29855	126948
1904	29869	126924
1905	29883	126902
1906	29899	126889
1907	29914	126870
1908	29927	126845
1909	29941	126821
1910	29957	126806
1911	29971	126784
1912	29985	126760
1913	29998	126732
1914	30013	126714
1915	30029	126699
1916	30042	126675
1917	30057	126654
1918	30071	126633
1919	30086	126612
1920	30101	126593
1921	30114	126569
1922	30129	126551
1923	30143	126526
1924	30157	126506
1925	30171	126483
1926	30186	126464
1927	30200	126441
1928	30215	126424
1929	30229	126401
1930	30246	126389
1931	30257	126356
1932	30270	126329
1933	30285	126308
1934	30299	126285
1935	30312	126260
1936	30327	126242
1937	30344	126232
1938	30362	126226
1939	30379	126214
1940	30395	126199
1941	30411	126187
1942	30426	126168
1943	30439	126143
1944	30459	126144
1945	30477	126136
1946	30491	126115
1947	30505	126091
1948	30519	126069
1949	30532	126045
1950	30550	126036
1951	30565	126019
1952	30580	126001
1953	30593	125975
1954	30610	125963
1955	30631	125970
1956	30645	125947
1957	30659	125925
1958	30673	125904
1959	30690	125891
1960	30705	125874
1961	30721	125861
1962	30732	125824
1963	30746	125804
1964	30763	125793
1965	30778	125776
1966	30793	125758
1967	30809	125744
1968	30825	125727
1969	30842	125719
1970	30856	125695
1971	30872	125683
1972	30887	125663
1973	30903	125650
1974	30918	125628
1975	30933	125611
1976	30947	125590
1977	30965	125582
1978	30980	125564
1979	30994	125541
1980	31007	125518
1981	31021	125493
1982	31034	125467
1983	31049	125448
1984	31063	125427
1985	31079	125413
1986	31095	125397
1987	31108	125371
1988	31124	125356
1989	31138	125335
1990	31155	125327
1991	31170	125308
1992	31186	125294
1993	31201	125276
1994	31217	125260
1995	31232	125243
1996	31248	125229
1997	31263	125208
1998	31279	125196
1999	31294	125176
2000	31310	125162
2001	31329	125161
2002	31343	125138
2003	31359	125123
2004	31373	125103
2005	31389	125090
2006	31404	125071
2007	31419	125053
2008	31434	125032
2009	31446	125005
2010	31461	124983
2011	31476	124967
2012	31490	124945
2013	31505	124928
2014	31520	124908
2015	31534	124887
2016	31548	124864
2017	31560	124834
2018	31574	124811
2019	31587	124787
2020	31603	124773
2021	31625	124783
2022	31642	124770
2023	31658	124757
2024	31674	124740
2025	31692	124736
2026	31706	124715
2027	31719	124687
2028	31736	124679
2029	31750	124657
2030	31767	124646
2031	31784	124635
2032	31798	124611
2033	31811	124588
2034	31826	124570
2035	31841	124551
2036	31855	124527
2037	31870	124512
2038	31885	124491
2039	31900	124475
2040	31916	124461
2041	31933	124449
2042	31948	124432
2043	31963	124413
2044	31978	124395
2045	31992	124375
2046	32010	124368
2047	32024	124344
2048	32039	124327
2049	32053	124306
2050	32068	124288
2051	32084	124272
2052	32099	124252
2053	32113	124231
2054	32126	124207
2055	32142	124190
2056	32154	124162
2057	32166	124135
2058	32183	124123
2059	32198	124105
2060	32213	124085
2061	32227	124065
2062	32241	124044
2063	32256	124024
2064	32272	124011
2065	32288	123995
2066	32301	123972
2067	32318	123959
2068	32333	123942
2069	32347	123920
2070	32362	123901
2071	32378	123887
2072	32394	123875
2073	32409	123856
2074	32423	123834
2075	32438	123817
2076	32451	123790
2077	32467	123775
2078	32482	123759
2079	32499	123749
2080	32514	123730
2081	32529	123713
2082	32547	123707
2083	32565	123700
2084	32580	123679
2085	32595	123661
2086	32612	123654
2087	32629	123640
2088	32645	123629
2089	32660	123610
2090	32675	123593
2091	32690	123575
2092	32705	123554
2093	32719	123534
2094	32732	123509
2095	32748	123495
2096	32765	123484
2097	32781	123471
2098	32795	123449
2099	32812	123436
2100	32828	123424
2101	32844	123407
2102	32860	123396
2103	32876	123380
2104	32890	123358
2105	32904	123336
2106	32919	123318
2107	32935	123304
2108	32950	123285
2109	32964	123264
2110	32981	123256
2111	32997	123241
2112	33014	123230
2113	33031	123219
2114	33047	123204
2115	33062	123188
2116	33077	123171
2117	33092	123150
2118	33107	123132
2119	33122	123114
2120	33136	123095
2121	33150	123072
2122	33167	123061
2123	33184	123050
2124	33199	123031
2125	33212	123009
2126	33229	122995
2127	33244	122978
2128	33259	122962
2129	33274	122943
2130	33289	122924
2131	33305	122913
2132	33319	122889
2133	33334	122871
2134	33349	122852
2135	33364	122834
2136	33383	122833
2137	33397	122812
2138	33411	122788
2139	33426	122772
2140	33438	122742
2141	33452	122721
2142	33468	122707
2143	33485	122696
2144	33501	122682
2145	33516	122666
2146	33532	122649
2147	33549	122639
2148	33565	122626
2149	33580	122609
2150	33591	122576
2151	33609	122570
2152	33625	122555
2153	33643	122548
2154	33659	122532
2155	33675	122518
2156	33689	122496
2157	33704	122478
2158	33720	122464
2159	33735	122449
2160	33751	122433
2161	33766	122413
2162	33783	122404
2163	33795	122376
2164	33811	122360
2165	33827	122346
2166	33840	122320
2167	33854	122302
2168	33870	122285
2169	33884	122266
2170	33900	122250
2171	33917	122240
2172	33931	122218
2173	33946	122200
2174	33961	122182
2175	33977	122168
2176	33992	122150
2177	34009	122141
2178	34024	122121
2179	34036	122095
2180	34054	122088
2181	34070	122071
2182	34085	122055
2183	34101	122041
2184	34117	122025
2185	34133	122014
2186	34149	121996
2187	34162	121971
2188	34179	121960
2189	34196	121953
2190	34211	121934
2191	34229	121925
2192	34242	121903
2193	34258	121888
2194	34274	121873
2195	34289	121854
2196	34301	121827
2197	34317	121812
2198	34332	121794
2199	34351	121792
2200	34369	121783
2201	34385	121768
2202	34400	121753
2203	34417	121740
2204	34430	121717
2205	34445	121698
2206	34459	121678
2207	34474	121660
2208	34490	121645
2209	34505	121628
2210	34519	121608
2211	34537	121600
2212	34555	121592
2213	34571	121579
2214	34587	121562
2215	34607	121564
2216	34621	121543
2217	34636	121525
2218	34651	121507
2219	34664	121483
2220	34678	121461
2221	34692	121437
2222	34707	121420
2223	34723	121406
2224	34736	121382
2225	34751	121366
2226	34767	121349
2227	34780	121325
2228	34797	121314
2229	34813	121301
2230	34826	121277
2231	34840	121254
2232	34857	121243
2233	34872	121225
2234	34885	121200
2235	34900	121183
2236	34916	121169
2237	34932	121155
2238	34947	121137
2239	34961	121115
2240	34975	121094
2241	34989	121072
2242	35008	121069
2243	35021	121047
2244	35037	121030
2245	35050	121006
2246	35065	120990
2247	35078	120964
2248	35093	120947
2249	35110	120937
2250	35127	120926
2251	35143	120912
2252	35159	120897
2253	35177	120888
2254	35192	120871
2255	35207	120854
2256	35222	120836
2257	35236	120816
2258	35250	120793
2259	35265	120777
2260	35280	120759
2261	35294	120737
2262	35306	120710
2263	35321	120691
2264	35335	120672
2265	35350	120651
2266	35366	120639
2267	35380	120618
2268	35394	120596
2269	35408	120574
2270	35422	120554
2271	35435	120530
2272	35450	120513
2273	35467	120501
2274	35480	120478
2275	35497	120465
2276	35511	120447
2277	35524	120420
2278	35541	120412
2279	35557	120396
2280	35572	120377
2281	35590	120369
2282	35604	120349
2283	35619	120331
2284	35636	120320
2285	35653	120310
2286	35666	120287
2287	35682	120272
2288	35697	120254
2289	35713	120241
2290	35729	120225
2291	35743	120205
2292	35757	120185
2293	35772	120167
2294	35787	120150
2295	35803	120134
2296	35817	120112
2297	35830	120090
2298	35845	120072
2299	35862	120059
2300	35873	120029
2301	35889	120016
2302	35905	120001
2303	35919	119981
2304	35935	119967
2305	35951	119953
2306	35967	119938
2307	35983	119924
2308	35996	119898
2309	36011	119882
2310	36023	119856
2311	36039	119840
2312	36054	119823
2313	36068	119802
2314	36081	119777
2315	36096	119759
2316	36109	119737
2317	36125	119722
2318	36140	119705
2319	36153	119681
2320	36168	119662
2321	36183	119645
2322	36200	119633
2323	36215	119617
2324	36229	119597
2325	36242	119573
2326	36256	119552
2327	36270	119530
2328	36285	119514
2329	36299	119490
2330	36314	119474
2331	36331	119462
2332	36344	119439
2333	36357	119416
2334	36373	119400
2335	36387	119382
2336	36403	119366
2337	36422	119363
2338	36435	119338
2339	36448	119315
2340	36463	119295
2341	36478	119279
2342	36501	119287
2343	36515	119268
2344	36532	119255
2345	36548	119242
2346	36564	119228
2347	36584	119228
2348	36599	119208
2349	36616	119198
2350	36630	119178
2351	36648	119170
2352	36661	119146
2353	36677	119132
2354	36694	119122
2355	36710	119106
2356	36726	119091
2357	36741	119075
2358	36754	119050
2359	36768	119031
2360	36784	119014
2361	36802	119007
2362	36816	118986
2363	36831	118969
2364	36845	118950
2365	36860	118932
2366	36873	118908
2367	36887	118887
2368	36901	118865
2369	36916	118848
2370	36932	118834
2371	36947	118816
2372	36961	118796
2373	36973	118769
2374	36990	118757
2375	37007	118748
2376	37023	118733
2377	37039	118719
2378	37054	118702
2379	37069	118685
2380	37085	118669
2381	37101	118656
2382	37116	118638
2383	37129	118615
2384	37145	118600
2385	37160	118584
2386	37176	118570
2387	37192	118553
2388	37205	118530
2389	37220	118512
2390	37235	118496
2391	37250	118480
2392	37269	118473
2393	37284	118457
2394	37301	118446
2395	37316	118427
2396	37329	118404
2397	37339	118370
2398	37352	118349
2399	37367	118331
2400	37382	118311
2401	37397	118295
2402	37412	118279
2403	37426	118257
2404	37439	118235
2405	37454	118216
2406	37469	118198
2407	37484	118182
2408	37499	118165
2409	37514	118147
2410	37528	118125
2411	37542	118107
2412	37557	118089
2413	37578	118091
2414	37595	118080
2415	37611	118065
2416	37626	118047
2417	37641	118030
2418	37656	118012
2419	37670	117991
2420	37687	117981
2421	37702	117962
2422	37715	117940
2423	37729	117921
2424	37742	117897
2425	37756	117876
2426	37771	117859
2427	37785	117838
2428	37799	117817
2429	37813	117797
2430	37827	117778
2431	37843	117761
2432	37856	117740
2433	37871	117723
2434	37887	117706
2435	37902	117692
2436	37917	117672
2437	37933	117660
2438	37947	117640
2439	37962	117622
2440	37975	117599
2441	37990	117580
2442	38004	117560
2443	38021	117550
2444	38036	117532
2445	38054	117522
2446	38068	117503
2447	38083	117486
2448	38101	117478
2449	38117	117465
2450	38134	117453
2451	38151	117441
2452	38166	117423
2453	38180	117405
2454	38195	117386
2455	38211	117372
2456	38225	117351
2457	38240	117335
2458	38254	117315
2459	38271	117303
2460	38285	117284
2461	38298	117259
2462	38312	117240
2463	38326	117220
2464	38342	117206
2465	38357	117188
2466	38371	117166
2467	38383	117141
2468	38398	117124
2469	38415	117111
2470	38430	117095
2471	38446	117081
2472	38462	117066
2473	38476	117045
2474	38492	117033
2475	38509	117020
2476	38523	117001
2477	38541	116992
2478	38558	116982
2479	38581	116988
2480	38597	116976
2481	38611	116953
2482	38625	116934
2483	38639	116913
2484	38652	116890
2485	38669	116878
2486	38684	116862
2487	38698	116841
2488	38711	116819
2489	38730	116812
2490	38746	116800
2491	38760	116779
2492	38775	116763
2493	38794	116756
2494	38809	116739
2495	38824	116721
2496	38841	116709
2497	38857	116697
2498	38870	116673
2499	38885	116656
2500	38899	116637
2501	38913	116615
2502	38928	116598
2503	38943	116582
2504	38958	116565
2505	38981	116571
2506	39000	116565
2507	39016	116551
2508	39032	116537
2509	39048	116522
2510	39065	116513
2511	39081	116497
2512	39113	116532
2513	39126	116508
2514	39140	116488
2515	39155	116471
2516	39168	116445
2517	39183	116430
2518	39200	116419
2519	39219	116412
2520	39235	116398
2521	39250	116382
2522	39266	116368
2523	39283	116357
2524	39303	116353
2525	39317	116334
2526	39333	116319
2527	39348	116301
2528	39363	116284
2529	39377	116266
2530	39397	116261
2531	39413	116246
2532	39429	116232
2533	39444	116215
2534	39459	116198
2535	39476	116186
2536	39492	116173
2537	39507	116155
2538	39523	116141
2539	39540	116129
2540	39554	116109
2541	39573	116106
2542	39587	116085
2543	39602	116068
2544	39618	116052
2545	39633	116034
2546	39649	116021
2547	39665	116008
2548	39681	115993
2549	39694	115970
2550	39707	115947
2551	39722	115930
2552	39738	115914
2553	39753	115897
2554	39768	115881
2555	39783	115863
2556	39799	115850
2557	39815	115834
2558	39830	115817
2559	39846	115803
2560	39861	115786
2561	39879	115778
2562	39893	115756
2563	39908	115741
2564	39923	115723
2565	39939	115709
2566	39955	115694
2567	39972	115684
2568	39987	115666
2569	40002	115648
2570	40016	115630
2571	40030	115608
2572	40046	115595
2573	40062	115581
2574	40077	115561
2575	40091	115542
2576	40108	115532
2577	40124	115516
2578	40138	115496
2579	40151	115473
2580	40164	115451
2581	40177	115428
2582	40193	115415
2583	40208	115397
2584	40224	115382
2585	40240	115367
2586	40256	115354
2587	40273	115341
2588	40287	115323
2589	40303	115308
2590	40318	115292
2591	40333	115274
2592	40347	115255
2593	40361	115233
2594	40375	115214
2595	40393	115204
